ASSESSMENT_YEAR,COUNTY_NUMBER,PARCEL_NUMBER,DWELLING_NUMBER,OCCUPANCY_CODE,STORY_CONFIGURATION_CODE,STORY_HEIGHT,PREDOMINANT_ROOFING_MATERIAL,HEATING_SYSTEM_CODE,CENTRAL_AIR_CONDITIONING,NUMBER_OF_FINISHED_ROOMS,ATTIC_CODE,ATTIC_BASE_AREA,ATTIC_FINISHED_LIVING_AREA,BASEMENT_CODE,BASEMENT_BASE_AREA,BASEMENT_FINISHED_LIVING_AREA,CRAWL_SPACE_CODE,CRAWL_SPACE_BASE_AREA,FLOORS_TOTAL_BASE_AREA,FLOORS_TOTAL_FINISHED_LIV_AREA,TOTAL_BASE_VALUE,ROW_TYPE_ADJUSTMENT,UNFINISHED_INTERIOR_VALUE_ADJ,EXTRA_LIVING_UNITS_VALUE_ADJ,REC_ROOM_VALUE_ADJ,LOFT_VALUE_ADJ,FIREPLACE_VALUE_ADJ,NO_HEATING_VALUE_ADJ,AIR_CONDITIONING_VALUE_ADJ,NO_ELECTRICAL_VALUE_ADJ,PLUMBING_VALUE_ADJ,GARAGE_VALUE_ADJ,EXTERIOR_FEATURES_VALUE_ADJ,TOTAL_BEDROOMS,NUMBER_OF_FAMILY_ROOMS,NUMBER_OF_DINING_ROOMS,NUMBER_OF_FULL_BATHS,NUMBER_OF_HALF_BATHS,TOTAL_PLUMBING_FIXTURES,MASONRY_FIREPLACE_STACKS,MASONRY_FIREPLACE_OPENINGS,STEEL_FIREPLACE_STACKS,STEEL_FIREPLACE_OPENINGS,INTEGRAL_GARAGE,ATTACHED_GARAGE,ATTACHED_CARPORT,BASEMENT_GARAGE,GARAGE_CAPACITY_CARS,GARAGE_SQFT,IMPROVEMENT_INSTANCE_NUMBER,DWELLING_INSTANCE_NUMBER
2022,89,891809140503000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1152,1152,1152,93700,0,0,0,0,0,0,0,0,0,,,4900,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140504000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,504,753,753,69600,0,0,0,0,0,0,0,3900,0,,,9400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140505000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,2,480,1152,1152,91700,0,0,0,0,0,4500,0,3200,0,,,10700,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809140506000030,,1,1,1.0,1,1,Y,6,1,768,0,0,0,0,4,1056,1056,1056,94500,0,0,0,0,0,0,0,3100,0,,,7400,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140508000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,1274,1594,1594,112700,0,0,0,0,0,0,0,3800,0,2400.0,,8300,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140508001030,,1,1,1.0,1,1,Y,6,4,912,456,2,456,0,2,456,988,988,114200,0,0,0,0,0,0,0,3300,0,,,4800,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140509000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1976,1976,1976,132700,0,0,0,0,0,0,0,4400,0,2400.0,,5400,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809140509001030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,0,0,1188,1188,89700,0,0,0,0,0,0,0,3200,0,2400.0,11500.0,800,4,0,0,2,0,8,0,0,0,0,N,Y,N,N,2,312,1,1
2022,89,891809140601000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,0,0,1328,1328,87500,0,0,0,0,0,4500,0,0,0,,,13000,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809140602000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,984,984,79000,0,0,0,0,0,0,0,0,0,,,8700,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140606000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,768,768,66600,0,0,0,0,0,0,0,0,0,,,4900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140607000030,,1,1,1.0,1,1,N,5,0,0,0,1,204,0,3,612,816,816,89000,0,0,0,0,0,0,0,0,0,,,8200,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140609000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,792,792,69300,0,0,0,0,0,0,0,0,0,,,900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140610000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,828,828,69700,0,0,0,0,0,0,0,0,0,,,1000,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140611000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,1332,1332,95400,0,0,0,0,0,0,0,0,0,,,0,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140612000030,,1,1,1.0,1,1,Y,7,0,0,0,4,1088,0,0,0,1088,1088,113300,0,0,0,0,0,0,0,3100,0,,,3900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140613000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,912,912,74300,0,0,0,0,0,0,0,0,0,,19600.0,1900,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,3,625,1,1
2022,89,891809140614000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1620,1620,1620,114800,0,0,0,0,0,0,0,3800,0,2400.0,,4200,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140617000030,,1,1,1.0,1,1,Y,8,0,0,0,2,988,0,2,600,1588,1588,139300,0,0,0,0,0,4500,0,3800,0,4000.0,,11500,4,1,1,2,1,10,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809140618000030,,1,1,1.0,1,1,Y,5,0,0,0,4,988,0,0,0,988,988,109600,0,0,0,4500,0,0,0,2900,0,1600.0,,6400,3,0,0,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140620000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1008,1008,1008,86300,0,0,0,0,0,0,0,0,0,,,3700,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809140621000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,768,768,768,71900,0,0,0,0,0,0,0,0,0,,,6100,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220101000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,832,832,832,82400,0,0,0,0,0,4700,0,0,0,,,3300,2,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220101001030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1200,1200,1200,96100,0,0,0,0,0,0,0,3200,0,,13400.0,2900,3,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,400,1,1
2022,89,891809220101002030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,744,1030,1030,86900,0,0,0,0,0,0,0,2900,0,,,10200,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220101003030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1180,1180,1180,94900,0,0,0,0,0,0,0,3200,0,,13400.0,6300,3,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,420,1,1
2022,89,891809220105000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,576,576,576,59400,0,0,0,0,0,0,0,0,0,,,4700,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220106000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,896,896,896,81200,0,0,0,0,0,0,0,0,0,800.0,,8200,3,0,1,1,0,6,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220107000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,898,898,898,79900,0,0,0,0,0,4500,0,3400,0,,,11800,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220108000030,,1,1,1.0,1,4,N,7,1,1116,0,0,0,0,3,1116,1416,1416,111900,0,0,0,0,0,4500,0,0,0,1600.0,14300.0,4200,2,1,1,1,1,7,1,1,0,0,N,Y,N,N,2,456,1,1
2022,89,891809220110000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1610,0,0,0,1610,1610,141600,0,0,0,0,0,4500,0,3800,0,,14300.0,12300,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,2,462,1,1
2022,89,891809220114000030,,1,1,1.0,1,1,Y,6,0,0,0,4,1386,0,0,0,1116,1116,118800,0,0,0,0,0,0,0,3100,0,1600.0,,14600,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220201000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,907,907,74300,0,0,0,0,0,4700,0,0,0,,,4100,3,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220202000030,,1,1,2.0,1,1,Y,8,0,0,0,0,0,0,0,0,1708,1708,124700,0,0,0,0,0,4500,0,3100,0,1600.0,15700.0,4900,4,1,1,1,1,7,1,1,0,0,N,Y,N,N,3,520,1,1
2022,89,891809220206000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1316,0,0,0,1316,1316,127200,0,0,0,0,0,4500,0,3300,0,2400.0,,1800,3,0,0,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220210001030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1586,1586,1586,112400,0,0,0,0,0,0,0,3800,0,2400.0,,6100,4,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809220212000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1690,1690,1690,118900,0,0,0,0,0,0,0,4000,0,2400.0,,4700,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220214000030,,1,1,1.0,1,4,N,4,0,0,0,0,0,0,4,700,700,700,67300,0,0,0,0,0,4500,0,0,0,,,2200,2,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220216000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,3,988,1273,1273,99100,0,0,0,0,0,4500,0,0,0,,,8100,3,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220220000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,2002,2002,2002,133800,0,0,0,0,0,0,0,4400,0,2400.0,,3900,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220224000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,768,768,66600,0,0,0,0,0,0,0,0,0,,14200.0,15100,3,0,0,1,0,5,0,0,0,0,N,Y,Y,N,2,458,1,1
2022,89,891809220225000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,1056,1056,91000,0,0,0,0,0,0,0,0,0,,,4100,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220226000030,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,0,0,1040,1040,82800,0,0,0,0,0,4500,0,2900,0,,11500.0,5500,3,1,1,1,0,5,1,1,0,0,N,Y,N,N,2,312,1,1
2022,89,891809220227000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,672,672,672,65800,0,0,0,0,0,4500,0,0,0,,13400.0,3200,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,2,384,1,1
2022,89,891809220228000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,1012,1012,80500,0,0,0,0,0,4500,0,0,0,,18600.0,1900,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,3,616,1,1
2022,89,891809220229000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,2,912,1500,1500,107500,0,0,0,0,0,4500,0,3600,0,,,9400,2,0,1,1,0,5,1,1,1,1,N,N,N,N,0,0,1,1
2022,89,891809220229000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,2,912,1500,1500,107500,0,0,0,0,0,4700,0,3600,0,,,9400,2,0,1,1,0,5,1,1,1,1,N,N,N,N,0,0,1,1
2022,89,891809220301000030,,1,1,1.0,1,1,N,6,4,576,432,0,0,0,4,1152,1152,1152,103900,0,0,0,0,0,0,0,0,0,,,7000,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220304000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,936,936,936,81500,0,0,0,0,0,4500,0,3400,0,,,15400,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220304001030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,0,0,1285,1285,93300,0,0,0,0,0,0,0,0,0,2400.0,11500.0,800,4,0,0,2,0,8,0,0,0,0,N,Y,N,N,2,324,1,1
2022,89,891809220305000030,,1,1,1.0,1,1,Y,7,0,0,0,1,210,0,2,1170,1906,1906,143700,0,0,0,0,0,4700,0,4300,0,2400.0,4600.0,3200,3,1,1,2,0,8,0,0,1,1,N,N,Y,N,2,400,1,1
2022,89,891809220305002030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1577,1577,1577,112400,0,0,0,0,0,0,0,3800,0,1600.0,16200.0,11000,2,0,1,1,1,7,0,0,0,0,N,Y,N,N,3,553,1,1
2022,89,891809220313000030,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,0,0,1514,1514,103000,0,0,0,0,0,4700,0,3600,0,,,7100,3,1,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220315000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1416,1416,1416,105800,0,0,0,0,0,0,0,3500,0,1600.0,,8900,3,0,0,1,1,7,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809220317000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,576,576,576,59400,0,0,0,0,0,0,0,3300,0,,13400.0,1600,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,2,384,1,1
2022,89,891809220319000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1456,1456,1456,106900,0,0,0,0,0,0,0,0,0,2400.0,16200.0,9300,3,0,0,2,0,8,0,0,0,0,N,Y,N,N,3,560,1,1
2022,89,891809220321000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1148,1148,1148,93700,0,0,0,0,0,0,0,3100,0,2400.0,,6800,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809220323000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1080,1080,1080,90000,0,0,0,0,0,4700,0,0,0,,,2500,2,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220323001030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1118,1118,1118,92500,0,0,0,0,0,4500,0,3100,0,2400.0,,0,3,0,0,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809220324000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,1175,1175,88600,0,0,0,0,0,0,0,0,0,,9900.0,0,3,0,0,1,0,5,0,0,0,0,N,Y,N,N,1,260,1,1
2022,89,891809220326000030,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1428,1428,1428,105800,0,0,0,0,0,0,0,3500,0,2400.0,18600.0,4600,3,1,1,2,0,8,0,0,0,0,N,Y,N,N,3,576,1,1
2022,89,891809220327000030,,1,1,1.0,3,1,Y,5,0,0,0,0,0,0,4,988,988,988,86300,0,0,0,0,0,4700,0,2900,0,,,2400,3,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220328000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1026,1026,1026,87600,0,0,0,0,0,0,0,2900,0,,,1800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220603000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,2052,2052,2052,136200,0,0,0,0,0,0,0,4600,0,,,3500,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220618000030,,1,1,1.0,1,1,Y,5,0,0,0,1,122,0,3,648,770,770,85100,0,0,0,0,0,4700,0,3900,0,800.0,,17300,2,0,1,1,0,6,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220620000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,1404,1782,1782,121900,0,0,0,0,0,4700,0,4100,0,2400.0,,5600,3,0,0,2,0,8,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809220621000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1586,1586,1586,112400,0,0,0,0,0,0,0,3800,0,2400.0,,2900,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809220622000030,,1,1,1.0,1,1,N,5,0,0,0,1,252,0,3,468,720,720,82900,0,0,0,0,0,4500,0,0,0,,,2700,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809240113000030,,1,1,2.0,1,1,Y,9,0,0,0,4,1023,0,0,0,2226,2226,164000,0,0,0,8200,0,4500,0,5000,0,2400.0,14700.0,1500,4,1,1,2,0,8,1,1,0,0,N,Y,N,N,2,456,1,1
2022,89,891809240115000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1724,1945,1945,143300,0,0,0,0,0,4500,0,4300,0,4000.0,16800.0,9700,3,0,1,2,0,10,1,1,0,0,N,Y,N,N,3,543,1,1
2022,89,891809310101000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,1020,1020,1020,87600,0,0,0,0,0,0,0,0,0,,,8100,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310102000030,,1,1,1.0,1,1,N,6,0,0,0,4,980,0,0,0,1768,1768,135500,0,0,0,0,0,0,0,0,0,2400.0,,20200,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310104000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,952,952,952,83100,0,0,0,0,0,0,0,2900,0,,,3500,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310106000030,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1796,1951,1951,131200,0,0,0,0,0,0,0,4400,0,2400.0,26300.0,11400,3,0,1,2,0,8,0,0,0,0,N,Y,N,N,5,960,1,1
2022,89,891809310110000030,,1,1,1.0,1,1,N,10,0,0,0,2,540,0,2,540,2415,2415,152400,0,0,8800,0,0,0,0,0,0,,,12200,4,0,2,2,0,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310112000030,,1,1,2.0,1,1,Y,7,4,276,276,1,245,0,3,937,1672,1672,143700,0,0,0,0,0,4700,0,4300,0,2400.0,,3400,3,1,1,2,0,8,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809310113000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,800,800,800,74600,0,0,0,0,0,0,0,3900,0,,,5800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310114000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,519,519,51500,0,0,0,0,0,0,0,0,0,,,8100,1,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310115000030,,1,1,1.0,1,4,N,4,0,0,0,0,0,0,4,448,448,448,51000,0,0,0,0,0,0,0,0,0,,,0,1,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310116000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,396,396,396,47600,0,0,0,0,0,0,0,0,0,,,0,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310118000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,814,814,69700,0,0,0,0,0,0,0,0,0,,,6200,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310119000030,,1,1,1.0,1,1,N,6,1,804,0,4,804,0,0,0,804,804,97400,0,0,0,0,0,0,0,0,0,,,9400,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310120000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,832,832,832,75100,0,0,0,0,0,4700,0,3900,0,,,2700,2,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809310121000030,,1,1,1.0,1,1,Y,6,0,0,0,4,960,0,0,0,960,960,103200,0,0,0,0,0,0,0,2900,0,,,8700,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310123000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,781,781,781,71900,0,0,0,0,0,0,0,0,0,,11500.0,5100,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,300,1,1
2022,89,891809310124000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1340,1340,1340,103000,0,0,0,0,0,0,0,3300,0,,,10800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310125000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,972,972,972,84700,0,0,0,0,0,0,0,0,0,,,1400,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310126000030,,1,1,1.0,1,1,Y,6,1,1064,0,4,1064,0,0,0,1064,1064,118400,0,0,0,0,0,0,0,3100,0,,,0,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310130000030,,1,1,1.0,1,1,Y,6,0,0,0,4,1236,0,0,0,1236,1236,130300,0,0,0,0,0,0,0,3200,0,,,2100,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809310131000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1231,1231,1231,98900,0,0,0,0,0,4500,0,3200,0,,11500.0,7400,2,0,0,1,0,5,1,1,0,0,N,Y,N,N,1,286,1,1
2022,89,891809310132000030,,1,1,2.0,1,1,Y,8,1,1128,0,4,1128,0,0,0,2256,2256,180500,0,0,0,0,0,0,0,4900,0,,13400.0,10100,3,1,1,1,0,5,0,0,0,0,N,Y,N,N,2,391,1,1
2022,89,891809320101000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1282,1282,1282,109400,0,0,0,0,0,0,0,3300,0,1600.0,15700.0,6200,3,0,0,1,1,7,0,0,0,0,N,Y,N,N,3,506,1,1
2022,89,891809320102000030,,1,1,1.0,1,1,Y,5,0,0,0,4,980,0,0,0,980,980,105100,0,0,0,7100,0,4700,0,2900,0,,4800.0,8900,3,0,0,1,0,5,0,0,1,1,N,N,Y,N,2,308,1,1
2022,89,891809320103000030,,1,1,1.0,1,4,Y,6,0,0,0,4,936,0,0,0,936,936,101300,0,0,0,4500,0,0,0,3400,0,2400.0,3600.0,5400,3,0,1,2,0,8,0,0,0,0,N,N,Y,N,1,288,1,1
2022,89,891809320105000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,1036,1036,81700,0,0,0,0,0,0,0,2900,0,,13300.0,7500,3,0,0,1,0,5,0,0,0,0,N,Y,Y,N,2,420,1,1
2022,89,891809320106000030,,1,1,1.0,1,1,Y,5,0,0,0,4,936,0,0,0,936,936,101300,0,0,0,3000,0,4700,0,3400,0,2400.0,2500.0,10800,3,0,0,2,0,8,0,0,1,1,N,N,Y,N,1,209,1,1
2022,89,891809320107000030,,1,1,1.0,1,1,Y,5,0,0,0,4,936,0,0,0,936,936,101300,0,0,0,5200,0,4700,0,3400,0,1600.0,11500.0,6700,3,0,0,1,1,7,0,0,1,1,N,Y,N,N,2,300,1,1
2022,89,891809320108000030,,1,1,1.0,1,1,Y,5,0,0,0,4,936,0,0,0,936,936,101300,0,0,0,0,0,4700,0,3400,0,,5600.0,1500,3,0,0,1,0,5,0,0,1,1,N,N,Y,N,2,483,1,1
2022,89,891809320110001030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1579,1579,1579,112400,0,0,0,0,0,0,0,3800,0,4000.0,14300.0,2900,3,0,0,2,0,10,0,0,0,0,N,Y,N,N,2,462,1,1
2022,89,891809320111000030,,1,1,1.0,1,1,Y,9,0,0,0,0,0,0,4,1952,1952,1952,131500,0,0,0,0,0,4700,0,4400,0,1600.0,15200.0,10000,2,1,1,1,1,7,0,0,1,1,N,Y,N,N,2,484,1,1
2022,89,891809320113000030,,1,1,1.0,1,1,Y,8,0,0,0,0,0,0,4,1256,1256,1256,98700,0,0,0,0,17000,4500,0,3800,0,2400.0,,10200,3,1,1,2,0,8,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320114000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,762,762,65100,0,0,0,0,0,0,0,3900,0,,,1800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320115000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,992,992,80500,0,0,0,0,0,4500,0,0,0,,13400.0,600,2,0,0,1,0,5,1,1,0,0,N,Y,N,N,2,416,1,1
2022,89,891809320116000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,672,672,672,65800,0,0,0,0,0,0,0,0,0,,,5900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320119000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,1322,1322,97000,0,0,0,0,0,0,0,0,0,,,11800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320121000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,892,892,74300,0,0,0,0,0,0,0,0,0,,,11200,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320123000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,896,896,74300,0,0,0,0,0,4700,0,0,0,,14300.0,6100,3,0,0,1,0,5,0,0,1,1,N,Y,N,N,2,440,1,1
2022,89,891809320124000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,725,725,63600,0,0,0,0,0,0,0,0,0,,,1200,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320125000030,,1,1,1.0,1,1,N,5,0,0,0,1,242,0,3,728,970,970,99200,0,0,0,0,0,4700,0,0,0,,9900.0,3500,2,0,1,1,0,5,1,1,1,1,N,Y,N,N,1,264,1,1
2022,89,891809320125000030,,1,1,1.0,1,1,N,5,0,0,0,1,242,0,3,728,970,970,99200,0,0,0,0,0,4500,0,0,0,,9900.0,3500,2,0,1,1,0,5,1,1,1,1,N,Y,N,N,1,264,1,1
2022,89,891809320127000030,,1,1,1.0,1,1,N,6,0,0,0,4,864,0,0,0,864,864,97400,0,0,0,14300,0,0,0,0,0,,,2900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
